Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-5.local) 	04/19/20 	_x86_64_	(48 CPU)

04:33:43    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit
04:33:44     63705084   2363504      3.58    254092    246164   1065260      1.59
04:33:45     63704868   2363720      3.58    254092    246164   1065260      1.59
04:33:46     63704868   2363720      3.58    254092    246164   1065260      1.59
04:33:47     63705244   2363344      3.58    254092    246164   1065260      1.59
04:33:48     63705788   2362800      3.58    254092    246164   1065260      1.59
04:33:49     63705788   2362800      3.58    254092    246164   1065260      1.59
04:33:50     63706036   2362552      3.58    254092    246164   1065260      1.59
04:33:51     63706416   2362172      3.58    254092    246164   1065260      1.59
04:33:52     63706292   2362296      3.58    254092    246164   1065260      1.59
04:33:53     63706788   2361800      3.57    254092    246164   1065260      1.59
04:33:54     63707028   2361560      3.57    254092    246164   1065260      1.59
04:33:55     63707160   2361428      3.57    254092    246164   1065260      1.59
04:33:56     63707408   2361180      3.57    254092    246164   1065260      1.59
04:33:57     63707664   2360924      3.57    254092    246164   1065260      1.59
04:33:58     63707664   2360924      3.57    254092    246164   1065260      1.59
04:33:59     63708044   2360544      3.57    254092    246164   1065260      1.59
04:34:00     63708036   2360552      3.57    254092    246164   1065260      1.59
04:34:01     63708060   2360528      3.57    254092    246164   1065260      1.59
04:34:02     63708112   2360476      3.57    254092    246164   1065260      1.59
04:34:03     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:04     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:05     63708160   2360428      3.57    254092    246164   1065260      1.59
04:34:06     63708036   2360552      3.57    254092    246164   1065260      1.59
04:34:07     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:08     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:09     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:10     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:11     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:12     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:13     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:14     63708036   2360552      3.57    254092    246164   1065260      1.59
04:34:15     63708152   2360436      3.57    254092    246164   1065260      1.59
04:34:16     63708152   2360436      3.57    254092    246164   1065260      1.59
04:34:17     63708152   2360436      3.57    254092    246164   1065260      1.59
04:34:18     63708152   2360436      3.57    254092    246164   1065260      1.59
04:34:19     63708152   2360436      3.57    254092    246164   1065260      1.59
04:34:20     63708144   2360444      3.57    254092    246164   1065260      1.59
04:34:21     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:22     63708044   2360544      3.57    254092    246164   1065260      1.59
04:34:23     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:24     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:25     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:26     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:27     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:28     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:29     63708168   2360420      3.57    254092    246164   1065260      1.59
04:34:30     63708044   2360544      3.57    254092    246164   1065260      1.59
04:34:31     63708044   2360544      3.57    254092    246164   1065260      1.59
04:34:32     63708292   2360296      3.57    254092    246168   1065260      1.59
04:34:33     63708296   2360292      3.57    254092    246168   1065260      1.59
04:34:34     63708296   2360292      3.57    254092    246168   1065260      1.59
04:34:35     63708288   2360300      3.57    254092    246168   1065260      1.59
04:34:36     63708288   2360300      3.57    254092    246168   1065260      1.59
04:34:37     63708288   2360300      3.57    254092    246168   1065260      1.59
04:34:38     63708164   2360424      3.57    254092    246168   1065260      1.59
04:34:39     63708164   2360424      3.57    254092    246168   1065260      1.59
04:34:40     63708280   2360308      3.57    254092    246168   1065260      1.59
04:34:41     63708304   2360284      3.57    254092    246168   1065260      1.59
04:34:42     63708304   2360284      3.57    254092    246168   1065260      1.59
04:34:43     63708304   2360284      3.57    254092    246168   1065260      1.59
04:34:44     63708304   2360284      3.57    254092    246168   1065260      1.59
04:34:45     64529304   1539284      2.33    254092    246168    185168      0.28
04:34:46     64529236   1539352      2.33    254092    246168    185168      0.28
