Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-5.local) 	04/19/20 	_x86_64_	(48 CPU)

04:38:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
04:38:35     all    0.04    0.00    0.17    0.00    0.00    0.00    0.00    0.00   99.79
04:38:35       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      26    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00   98.02
04:38:35      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      34    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
04:38:35      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      37    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   96.00
04:38:35      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      41    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
04:38:35      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:35      46    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
04:38:35      47    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98

04:38:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
04:38:36     all    0.04    0.00    0.08    0.00    0.00    0.02    0.00    0.00   99.85
04:38:36       0    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
04:38:36       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      17    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00   98.04
04:38:36      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      37    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:38:36      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      41    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
04:38:36      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:36      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:38:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
04:38:37     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.94
04:38:37       0    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00   98.97
04:38:37       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:37       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:37       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:37       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
