Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-5.local) 	04/19/20 	_x86_64_	(48 CPU)

19:01:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
19:01:27     all   49.58    0.00    0.92    0.00    0.00    0.04    0.00    0.00   49.46
19:01:27       0   74.75    0.00    1.01    0.00    0.00    0.00    0.00    0.00   24.24
19:01:27       1   74.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   25.00
19:01:27       2   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27       3   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27       4   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27       5   73.27    0.00    0.99    0.00    0.00    0.00    0.00    0.00   25.74
19:01:27       6   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27       7   74.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   25.00
19:01:27       8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
19:01:27       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      12   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      13   73.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.26
19:01:27      14   73.27    0.00    0.99    0.00    0.00    0.00    0.00    0.00   25.74
19:01:27      15   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      16   73.27    0.00    0.99    0.00    0.00    0.00    0.00    0.00   25.74
19:01:27      17   73.27    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.73
19:01:27      18   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      19   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      24   76.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   21.00
19:01:27      25   74.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   25.00
19:01:27      26   74.26    0.00    0.99    0.00    0.00    0.00    0.00    0.00   24.75
19:01:27      27   75.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   21.00
19:01:27      28   74.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.25
19:01:27      29   76.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   22.00
19:01:27      30   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      31   75.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   22.00
19:01:27      32    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
19:01:27      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      36   76.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   21.00
19:01:27      37   74.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   25.00
19:01:27      38   76.77    0.00    6.06    0.00    0.00    1.01    0.00    0.00   16.16
19:01:27      39   73.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.26
19:01:27      40   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      41   74.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   22.00
19:01:27      42   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
19:01:27      43   75.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   22.00
19:01:27      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:27      47    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00

19:01:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
19:01:28     all   66.50    0.00    0.19    0.00    0.00    0.02    0.00    0.00   33.29
19:01:28       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28       8    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
19:01:28       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:28      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:28      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:01:28      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:01:28      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
