Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-5.local) 	04/19/20 	_x86_64_	(48 CPU)

17:14:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
17:16:32       7    0.00    0.00    0.99    0.00    0.00    0.99    0.00    0.00   98.02
17:16:32       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      12   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
17:16:32      13   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
17:16:32      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:16:32      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:16:32      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:16:32      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
