Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/19/20 	_x86_64_	(48 CPU)

05:40:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:32           lo     17.53     17.53      5.14      5.14      0.00      0.00      0.00
05:40:32         eth1    656.70    688.66    154.79    125.81      0.00      0.00     78.35
05:40:32         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:40:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:33           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:40:33        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:34           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34         eth1      0.00      0.00      0.00      0.00      0.00      0.00    150.00
05:40:34         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:40:34        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:35           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:40:35        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:36           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:36         eth1      1.00      0.00      0.06      0.00      0.00      0.00     38.00
05:40:36         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
