Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/19/20 	_x86_64_	(48 CPU)

06:11:35        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:36           lo     17.17     17.17      5.04      5.04      0.00      0.00      0.00
06:11:36         eth1    625.25    758.59    149.97    130.66      0.00      0.00    149.49
06:11:36         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:36         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:36         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:36        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:36        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:37           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:37         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:37         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:37         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:37         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:37        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:37        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:38           lo  16953.54  16953.54 464351.34 464351.34      0.00      0.00      0.00
06:11:38         eth1      1.01      1.01      0.07      0.07      0.00      0.00      0.00
06:11:38         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:38         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:38         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:38        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:38        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:39           lo  57089.90  57089.90 1856865.60 1856865.60      0.00      0.00      0.00
06:11:39         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:39         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:39         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:39         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:39        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:39        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:40           lo  48678.00  48678.00 1579549.05 1579549.05      0.00      0.00      0.00
06:11:40         eth1      1.00      0.00      0.06      0.00      0.00      0.00    148.00
06:11:40         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:40         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:40         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:40        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:40        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:41           lo  36479.80  36479.80 1189835.43 1189835.43      0.00      0.00      0.00
06:11:41         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:41         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:41         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:41         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:41        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:41        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:42           lo    259.60    259.60     13.18     13.18      0.00      0.00      0.00
06:11:42         eth1     10.10     44.44      0.65      4.36      0.00      0.00     74.75
06:11:42         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:42         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:42         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:42        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:11:42        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:11:43           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:43         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:43         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:43         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:43         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:11:43        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
