Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/19/20 	_x86_64_	(48 CPU)

05:23:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
05:23:11     all    9.28    0.00    2.21    0.00    0.00    0.04    0.00    0.00   88.47
05:23:11       0   16.16    0.00   12.12    0.00    0.00    0.00    0.00    0.00   71.72
05:23:11       1   36.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   64.00
05:23:11       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
05:23:11       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
05:23:11      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      17   53.54    0.00   11.11    0.00    0.00    0.00    0.00    0.00   35.35
05:23:11      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:23:11      24    3.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   93.00
05:23:11      25    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00   98.04
05:23:11      26    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
05:23:11      27   55.56    0.00   12.12    0.00    0.00    0.00    0.00    0.00   32.32
05:23:11      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
