Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/19/20 	_x86_64_	(48 CPU)

05:56:27         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:27         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:27         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:27        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:27        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:28           lo      5.00      5.00      0.28      0.28      0.00      0.00      0.00
05:56:28         eth1      1.00      0.00      0.06      0.00      0.00      0.00    148.00
05:56:28         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:28         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:28         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:28        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:28        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:29           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:29         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:29         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:29         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:29         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:29        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:29        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:30           lo   7716.16   7716.16 265269.33 265269.33      0.00      0.00      0.00
05:56:30         eth1      2.02      1.01      0.12      0.04      0.00      0.00     74.75
05:56:30         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:30         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:30         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:30        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:30        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:31           lo   5343.43   5343.43 179157.13 179157.13      0.00      0.00      0.00
05:56:31         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:31         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:31         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:31         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:31        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:32           lo   2606.06   2606.06  86156.35  86156.35      0.00      0.00      0.00
05:56:32         eth1      0.00      0.00      0.00      0.00      0.00      0.00      1.01
05:56:32         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:32         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:32         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:32        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:33           lo   7973.74   7973.74 265411.87 265411.87      0.00      0.00      0.00
05:56:33         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:33         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:33         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:33         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:33        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:33        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:34           lo   7858.59   7858.59 265292.61 265292.61      0.00      0.00      0.00
05:56:34         eth1      1.01      0.00      0.09      0.00      0.00      0.00    262.63
05:56:34         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:34         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:34         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:34        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:34        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:35           lo   7750.00   7750.00 262702.30 262702.30      0.00      0.00      0.00
05:56:35         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:35         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:35         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:35         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:35        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:35        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:36           lo   7800.00   7800.00 265273.50 265273.50      0.00      0.00      0.00
05:56:36         eth1      1.01      0.00      0.06      0.00      0.00      0.00     37.37
05:56:36         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:36         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:36         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:36        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:36        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:37           lo   7808.08   7808.08 265338.63 265338.63      0.00      0.00      0.00
05:56:37         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:37         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:37         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:37         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:37        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:37        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:38           lo   7865.66   7865.66 265341.56 265341.56      0.00      0.00      0.00
05:56:38         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:38         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:38         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:38         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:38        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:38        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:39           lo   7815.15   7815.15 265322.85 265322.85      0.00      0.00      0.00
05:56:39         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:39         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:39         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:39         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:39        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:39        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:40           lo   2854.55   2854.55  95394.31  95394.31      0.00      0.00      0.00
05:56:40         eth1      0.00     37.37      0.00      3.72      0.00      0.00    224.24
05:56:40         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:40         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:40         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:40        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:40        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:41           lo   5014.14   5014.14 169882.68 169882.68      0.00      0.00      0.00
05:56:41         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:41         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:41         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:41         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:41        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:41        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:42           lo   7676.00   7676.00 262618.41 262618.41      0.00      0.00      0.00
05:56:42         eth1      0.00      0.00      0.00      0.00      0.00      0.00      1.00
05:56:42         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:42         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:42         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:42        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:42        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:43           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:43         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:43         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:43         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:43         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:43        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:43        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:44           lo     10.20     10.20      0.52      0.52      0.00      0.00      0.00
05:56:44         eth1      8.16      8.16      0.53      0.78      0.00      0.00    265.31
05:56:44         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:44         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:44         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:44        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:56:44        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:56:45           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:45         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:45         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:45         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:45         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:56:45        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
